playCount,createTimeISO,isAd,isMuted,videoMeta_duration,ad,ecuador,publicidad,gratis,publi,anuncio,free,quito,ofertas,local,tienda,comercial,machala,promo,ambato,loja,promoecuador,comerciales,santodomingoecuador,guayaquil,cuenca
5900000,2023-09-18T02:04:17.000Z,False,False,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5900000,2024-03-29T03:02:07.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5900000,2024-06-16T12:17:59.000Z,False,False,83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5900000,2024-02-05T02:54:23.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5900000,2023-07-28T14:04:04.000Z,True,False,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
589600,2024-06-02T11:27:53.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58500000,2024-05-21T12:48:17.000Z,False,False,37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
584300,2024-07-10T10:18:29.000Z,False,False,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
583000,2024-03-24T06:47:41.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-05-22T18:39:10.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-02-21T17:09:00.000Z,False,False,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-01-31T04:43:07.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-03-28T00:34:00.000Z,False,False,24,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-05-22T18:16:50.000Z,False,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-06-26T21:35:25.000Z,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5800000,2024-07-03T17:16:10.000Z,True,False,14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58000,2024-06-01T22:12:00.000Z,False,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
579000,2024-03-09T19:22:37.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57900,2023-10-25T22:29:10.000Z,False,False,86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
578500,2024-07-10T16:17:02.000Z,False,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
578300,2022-08-30T20:59:30.000Z,False,False,53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
577,2024-06-19T14:51:40.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5769,2024-07-11T00:07:24.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57500,2022-11-28T20:58:04.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57400000,2023-12-19T01:39:32.000Z,False,False,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57400,2024-07-10T18:46:54.000Z,False,False,77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573600,2022-02-26T18:52:35.000Z,False,False,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5730,2024-07-10T21:02:58.000Z,False,False,44,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
572600,2023-04-01T22:57:33.000Z,False,False,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
571300,2023-09-22T17:07:16.000Z,False,False,97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5712,2024-07-10T21:02:58.000Z,False,False,44,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5700000,2024-05-13T17:49:49.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5700000,2022-10-14T22:49:13.000Z,False,False,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5700000,2023-04-02T04:04:21.000Z,False,False,66,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5700000,2024-05-12T15:53:32.000Z,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5700000,2024-02-14T17:52:09.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
570000,2024-05-09T00:51:17.000Z,False,False,24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57000,2024-07-10T23:51:43.000Z,False,False,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
567800,2024-04-22T02:06:06.000Z,False,False,19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
565800,2024-05-04T01:31:56.000Z,False,False,20,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
565400,2023-11-05T12:51:55.000Z,False,False,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56500,2024-06-01T12:41:58.000Z,False,False,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5642,2024-07-10T14:05:20.000Z,False,False,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
563,2024-07-11T02:33:18.000Z,False,False,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
562900,2024-04-30T01:55:13.000Z,False,False,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56200,2024-07-10T19:22:33.000Z,False,False,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5615,2024-07-10T22:54:37.000Z,False,False,83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5612,2024-07-11T01:48:15.000Z,False,False,92,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56100,2024-07-11T00:27:42.000Z,False,False,73,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
560600,2024-03-10T19:06:29.000Z,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5600000,2024-03-11T00:25:43.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5600000,2023-12-12T12:17:30.000Z,False,False,168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5600000,2024-07-06T23:52:25.000Z,False,False,143,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5600000,2024-06-30T17:00:43.000Z,False,False,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56000,2024-07-10T22:57:25.000Z,False,False,69,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56000,2023-04-15T16:48:57.000Z,False,False,24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5596,2024-07-11T01:30:47.000Z,False,False,60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
559,2024-07-10T22:24:08.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
555000,2024-07-04T17:26:10.000Z,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55300,2024-06-27T17:39:04.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5506,2024-07-10T23:41:33.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2024-04-11T20:03:39.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2022-11-20T18:56:29.000Z,False,False,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2024-01-26T15:45:48.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2023-09-02T00:22:47.000Z,False,False,28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2024-01-18T00:26:31.000Z,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5500000,2024-06-09T18:32:16.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5498,2024-07-10T23:49:19.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
549500,2024-05-11T16:45:25.000Z,False,False,122,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
549400,2024-06-02T20:04:24.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54900,2024-07-10T18:55:03.000Z,False,False,133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
548300,2022-01-20T14:37:12.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
548000,2023-11-27T00:08:41.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
547900,2024-03-22T18:16:01.000Z,False,False,94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5477,2024-07-11T00:34:46.000Z,False,False,42,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
54700,2023-11-26T16:02:50.000Z,False,False,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
546400,2023-06-12T00:34:06.000Z,False,False,32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
546400,2023-06-12T00:34:06.000Z,False,False,32,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
546000,2024-05-08T00:40:48.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5460,2024-07-11T02:16:16.000Z,False,False,83,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
545900,2024-06-29T18:43:16.000Z,False,False,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
545000,2024-06-04T14:41:52.000Z,False,False,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54400,2024-07-10T15:35:58.000Z,False,False,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543300,2024-06-29T17:39:43.000Z,False,False,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5433,2024-07-11T00:31:46.000Z,False,False,56,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54300000,2023-10-23T17:25:53.000Z,True,False,25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
543,2024-07-11T01:57:52.000Z,False,False,63,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54200,2023-02-11T20:18:45.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5418,2024-07-10T23:45:04.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540500,2024-04-15T08:44:52.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2023-04-26T17:26:59.000Z,False,False,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2024-05-04T01:25:48.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2024-03-11T16:46:59.000Z,False,False,78,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2024-05-04T01:25:48.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2023-10-18T23:27:09.000Z,True,False,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2024-03-14T17:17:07.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5400000,2023-05-03T21:00:32.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
540000,2023-11-03T03:23:11.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54000,2023-07-26T14:50:13.000Z,False,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
539600,2022-10-06T00:45:04.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
538800,2024-06-29T16:32:46.000Z,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
538000,2024-07-03T20:26:16.000Z,False,False,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53800,2023-11-28T00:23:06.000Z,False,False,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537800,2022-04-02T11:51:58.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5364,2024-07-11T00:08:59.000Z,False,False,112,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
535000,2024-06-01T14:45:43.000Z,False,False,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5350,2024-07-11T02:00:00.000Z,False,False,122,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
533700,2024-04-18T23:09:05.000Z,False,False,84,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5331,2024-07-10T23:32:59.000Z,False,False,97,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
531200,2024-06-30T00:17:59.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
53100,2022-11-06T19:25:01.000Z,False,False,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5308,2024-07-11T01:01:59.000Z,False,False,66,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5300000,2024-01-14T13:25:48.000Z,False,False,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5300000,2023-04-22T15:18:20.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53000,2024-06-18T21:50:33.000Z,False,False,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
530,2024-07-10T04:23:40.000Z,False,False,57,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,2024-07-11T03:06:32.000Z,False,False,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
526400,2024-04-04T08:21:35.000Z,False,False,15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
525800,2024-02-23T12:07:38.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5249,2024-07-11T01:42:05.000Z,False,False,258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524600,2024-03-11T01:30:06.000Z,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5240,2024-07-10T18:17:00.000Z,False,False,84,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
523100,2024-06-08T00:56:14.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52300,2023-11-30T23:04:21.000Z,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522200,2024-03-06T23:45:17.000Z,False,False,133,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5200000,2024-06-06T21:07:46.000Z,False,False,12,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5200000,2024-05-05T23:34:09.000Z,False,False,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5200000,2024-05-21T13:45:07.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5200000,2024-06-30T17:03:59.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5200000,2024-01-22T02:02:43.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5200000,2024-05-28T00:03:05.000Z,False,False,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
520,2024-07-10T17:44:04.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
519,2024-07-11T02:11:34.000Z,False,False,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
518700,2024-06-01T05:07:17.000Z,False,False,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5177,2024-06-12T20:29:38.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515,2024-07-11T01:57:25.000Z,False,False,41,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
513000,2024-04-09T21:52:47.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5125,2024-04-07T16:34:31.000Z,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2023-08-05T01:31:52.000Z,True,False,60,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2024-03-10T19:39:41.000Z,False,False,59,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2024-07-05T12:00:07.000Z,True,False,152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2024-05-19T15:22:45.000Z,False,False,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2024-03-20T18:40:34.000Z,False,False,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5100000,2024-01-07T17:08:11.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509900,2024-03-12T23:20:16.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
509000,2024-07-05T16:07:19.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50800000,2023-11-24T16:08:57.000Z,True,False,76,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,2024-07-10T05:07:02.000Z,False,False,34,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
5041,2024-07-11T01:40:56.000Z,False,False,74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50400,2022-02-28T04:13:06.000Z,False,False,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,2024-07-11T01:00:02.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5035,2024-07-11T02:30:44.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
501400,2024-05-06T05:37:04.000Z,False,False,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5010,2024-07-10T17:00:15.000Z,False,False,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5003,2024-07-10T21:17:21.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5000000,2024-06-07T01:13:30.000Z,False,False,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5000000,2024-05-23T01:46:44.000Z,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5000000,2024-02-26T21:58:09.000Z,False,False,26,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5000000,2024-04-15T19:33:12.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5000000,2024-02-26T21:58:09.000Z,False,False,26,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
499200,2024-07-09T18:26:02.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4989,2024-07-10T21:17:21.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
497,2024-07-11T01:01:08.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49600,2024-02-24T02:11:32.000Z,False,False,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49500,2024-07-10T20:27:13.000Z,False,False,68,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4946,2024-07-11T01:15:29.000Z,False,False,13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
492,2024-07-10T23:22:07.000Z,False,False,75,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
491600,2024-07-05T03:37:22.000Z,False,False,26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-07-04T21:14:36.000Z,True,False,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-05-03T10:38:30.000Z,False,False,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-03-01T15:12:07.000Z,False,False,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2023-07-12T05:49:48.000Z,False,False,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-05-03T22:06:35.000Z,False,False,17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-04-26T18:34:31.000Z,False,False,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4900000,2024-05-15T02:26:48.000Z,False,False,39,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
490000,2023-11-30T21:17:50.000Z,False,False,30,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
489,2024-07-10T05:00:03.000Z,False,False,47,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
486500,2024-04-05T00:41:27.000Z,False,False,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4865,2024-07-10T23:10:15.000Z,False,False,343,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48600,2024-02-05T20:32:19.000Z,False,False,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
485300,2024-06-23T00:08:27.000Z,False,False,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4842,2024-07-10T14:06:02.000Z,False,False,28,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
482900,2024-04-19T03:29:53.000Z,False,False,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48100,2024-07-10T21:30:57.000Z,False,False,46,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4810,2024-07-11T01:11:23.000Z,False,False,23,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
481,2024-07-10T23:41:43.000Z,False,False,38,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
480900,2024-01-08T12:49:28.000Z,False,False,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
480200,2024-04-27T14:59:22.000Z,False,False,38,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48000000,2024-06-20T21:25:36.000Z,True,False,27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48000000,2024-02-29T19:56:12.000Z,True,False,71,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-06-16T06:08:58.000Z,False,False,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-02-18T18:54:43.000Z,False,False,44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4800000,2024-05-19T19:39:47.000Z,True,False,71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-05-31T02:59:38.000Z,False,False,75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-04-09T21:40:22.000Z,True,False,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-05-15T18:40:10.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4800000,2024-04-02T20:20:47.000Z,False,False,69,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
479700,2024-05-01T17:25:30.000Z,False,False,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4796,2024-07-10T22:48:03.000Z,False,False,46,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
479200,2023-01-31T21:16:22.000Z,False,False,6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4784,2023-12-05T20:39:16.000Z,False,False,56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476,2024-07-11T02:28:41.000Z,False,False,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475600,2024-05-06T02:19:15.000Z,False,False,28,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
